label,message,char_count,word_count,avg_word_length,message_length
0,are you this much buzy,22,5,4.4,22
0,wow didn't think it was that common i take it all back ur not a freak unless u chop it off-,95,21,4.333333333333333,91
0,thanx a lot ur help,22,5,3.8,19
0,sounds great im going to sleep now have a good night,55,11,4.7272727272727275,52
1,sports fans - get the latest sports news str ur mobile wk free plus a free tone txt sport on to norm txtp,153,23,4.565217391304348,105
0,in e msg jus now u said thanks for gift,41,10,3.9,39
0,this message is from a great doctor in india- do not drink appy fizz it contains cancer causing age,106,19,5.2105263157894735,99
1,had your mobile mths update for free to oranges latest colour camera mobiles unlimited weekend calls call mobile upd on freefone or stoptx,159,23,6.0,138
0,love it i want to flood that pretty pussy with cum,54,11,4.545454545454546,50
0,i think i am disturbing her da,30,7,4.285714285714286,30
0,come to mahal bus stop ltdecimalgt,40,6,5.666666666666667,34
0,does cinema plus drink appeal tomo is a fr thriller by director i like on at mac at,92,18,4.611111111111111,83
0,yar i wanted scold u yest but late already i where got zhong se qing you if u ask me b he ask me then i'll go out w u all lor n u still can act so real,160,39,3.871794871794872,151
1,winner as a valued network customer you hvae been selected to receive a reward to collect call valid hours only aclpm,149,21,5.571428571428571,117
1,call and send our girls into erotic ecstacy just pmin to stop texts call nat rate,112,16,5.0625,81
0,oh really did you make it on air what's your talent,55,11,4.636363636363637,51
0,mmmm i cant wait to lick it,32,7,3.857142857142857,27
0,happy new year hope you are having a good semester,51,10,5.0,50
0,at home by the way,18,5,3.6,18
0,huh so slow i tot u reach long ago liao u more days only i more leh,77,17,3.9411764705882355,67
0,hey so this sat are we going for the intro pilates only or the kickboxing too,80,16,4.8125,77
0,waiting for your call,22,4,5.25,21
0,no go no openings for that room 'til after thanksgiving without an upcharge,77,13,5.769230769230769,75
0,then why you came to hostel,28,6,4.5,27
1,are you unique enough find out from th august,72,9,5.0,45
0,lol your always so convincing,30,5,5.8,29
1,thesmszonecom lets you send free anonymous and masked messagesim sending this message from theredo you see the potential for abuse,138,20,6.5,130
0,ya toldshe was asking wats matter,37,6,5.5,33
0,aight what time you want me to come up,39,9,4.222222222222222,38
0,pls accept me for one day or am begging you change the number,63,13,4.6923076923076925,61
0,can you pls pls send me a mail on all you know about relatives coming to deliver here all you know about costs risks benefits and anything else thanks,155,29,5.172413793103448,150
0,noooooooo please last thing i need is stress for once in your life be fair,77,15,4.933333333333334,74
0,honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out,122,24,5.041666666666667,121
0,i think i've fixed it can you send a test message,50,11,4.454545454545454,49
0,how about clothes jewelry and trips,38,6,5.833333333333333,35
0,ok lar i double check wif da hair dresser already he said wun cut v short he said will cut until i look nice,110,24,4.5,108
0,spoke with uncle john today he strongly feels that you need to sacrifice to keep me here he's going to call you when he does i beg you to just listen dont make any promises or make it clear things are not easy and i need you to please let us work things out as long as i keep expecting help my creativity will be stifled so pls just keep him happy no promises on your part,382,77,4.8311688311688314,372
0,take us out shopping and mark will distract isaiahd,53,9,5.666666666666667,51
0,if u laugh really loud if u talk spontaneously if u dont care what others feel u are probably with your dear amp best friends goodevening dear,156,27,5.2592592592592595,142
0,oh is it which brand,22,5,4.0,20
0,hi darlin how was work did u get into trouble ijust talked to your mum all morning i had a really good time last night im goin out soon but call me if u can,158,35,4.457142857142857,156
0,playin space poker u,22,4,5.0,20
1,private your account statement for shows unredeemed bonus points to claim call identifier code expires,153,15,6.8,102
0,aiyo u always c our ex one i dunno abt mei she haven reply first time u reply so fast y so lucky not workin huh got bao by ur sugardad ahgee,160,32,4.375,140
0,thanx yup we coming back on sun finish dinner going back hotel now time flies we're tog exactly a mth today hope we'll haf many more mths to come,157,29,5.0,145
0,hi its kate it was lovely to see you tonight and ill phone you tomorrow i got to sing and a guy gave me his card xxx,118,27,4.296296296296297,116
0,great i was getting worried about you just know that a wonderful and caring person like you will have only the best in life know that u r wonderful and god's love is yours,175,34,5.029411764705882,171
0,that was random saw my old roomate on campus he graduated,58,11,5.181818181818182,57
0,haha good to hear i'm officially paid and on the market for an th,67,14,4.642857142857143,65
0,x course it yrs just so her messages on messenger lik you r sending me,72,15,4.666666666666667,70
1,free msg get gnarls barkleys crazy ringtone totally free just reply go to this message right now,100,17,5.647058823529412,96
0,ow u deyi paid thousadi told u would call,55,9,4.555555555555555,41
1,uve bin awarded to play instant cash call to claim every th player wins min - optout,126,17,4.9411764705882355,84
0,is there any movie theatre i can go to and watch unlimited movies and just pay once,84,17,4.882352941176471,83
0,wanna do some art d,22,5,3.8,19
0,k i'm leaving soon be there a little after,45,9,4.666666666666667,42
0,i dled d its very imp,22,6,3.5,21
0,i got another job the one at the hospital doing data analysis or something starts on monday not sure when my thesis will got finished,136,25,5.32,133
0,he will you guys close,24,5,4.4,22
0,alright thanks for the advice enjoy your night out i'ma try to get some sleep,83,15,5.133333333333334,77
0,the wine is flowing and i'm i have nevering,45,9,4.777777777777778,43
0,thats cool i am a gentleman and will treat you with dignity and respect,73,14,5.071428571428571,71
0,and picking them up from various points,41,7,5.571428571428571,39
0,i guess you could be as good an excuse as any lol,51,12,4.083333333333333,49
1,back work morro half term over can u c me nite some sexy passion b i have go back chat now luv dena calls minmobsmorelkpoboxhpfl,159,25,5.12,128
0,and also i've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,116,24,4.833333333333333,116
1,urgent your costa del sol holiday or await collection call now toclaim sae tc s pobox stockport skxh costpm maxmins,159,20,5.75,115
1,win the newest harry potter and the order of the phoenix book reply harry answer questions - chance to be the first among readers,138,24,5.375,129
0,kkwhy cant you come here and search job,46,8,4.875,39
1,sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to b,108,19,5.2105263157894735,99
0,yunny i'm goin to be late,28,6,4.166666666666667,25
0,i knew it u slept v late yest wake up so late,52,12,3.75,45
0,this is ur face test ltgt select any number i will tell ur face astrology am waiting quick reply,133,19,5.052631578947368,96
0,ok there may be a free gym about,34,8,4.0,32
0,ya i knw u vl givits ok thanks kanoanyway enjoy wit ur family wit st salary--,88,16,4.8125,77
1,you have won a guaranteed cash or a prizeto claim yr prize call our customer service representative on,115,18,5.666666666666667,102
0,the sign of maturity is not when we start saying big things but actually it is when we start understanding small things have a nice evening bslvyl,154,27,5.407407407407407,146
0,ah well that confuses things doesnt it,42,7,5.428571428571429,38
0,thinkin about someone is all good no drugs for that,52,10,5.1,51
0,swhrt how u deyhope ur ok tot about u daylove n misstake care,67,13,4.6923076923076925,61
0,printer is cool i mean groovy wine is groovying,49,9,5.222222222222222,47
0,i am on the way to tirupur,27,7,3.7142857142857144,26
0,ill hand her my phone to chat wit u,36,9,3.888888888888889,35
0,you know my old dom i told you about yesterday his name is roger he got in touch with me last night and wants me to meet him today at pm,141,31,4.387096774193548,136
0,ltgt is fast approaching so wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day happy friendshipmotherfatherteacherschildrens day amp happy birthday u happy ganesh festival happy dasara happy diwali happy christmas ltgt good mornings afternoons evenings nights rememberi am the first to wishing u all theseyour's raj,461,65,6.615384615384615,430
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true goodnite amp sweet dreams,144,25,5.56,139
0,k come to nordstrom when you're done,36,7,5.142857142857143,36
0,hmm ill have to think about it ok you're forgiven d,56,11,4.636363636363637,51
0,sorry to be a pain is it ok if we meet another night i spent late afternoon in casualty and that means i haven't done any of y stuffmoro and that includes all my time sheets and that sorry,195,39,4.82051282051282,188
0,k wat s tht incident,22,5,4.0,20
0,ill leave around four ok,27,5,4.8,24
0,your bill at is so thats not bad,42,8,4.0,32
0,hi hun im not comin nite-tell every im sorry me hope u ava goodtimeoli rang melnite ifink it mite b sortedbut il explain everythin on monlrsx,152,26,5.423076923076923,141
0,where are youwhen wil you reach here,38,7,5.142857142857143,36
0,u too,8,2,2.5,5
0,oops my phone died and i didn't even know yeah i like it better,65,14,4.5,63
0,package all your programs well,30,5,6.0,30
0,come to medical college at pm forward it da,50,9,4.777777777777778,43
0,yeah there's barely enough room for the two of us x has too many fucking shoes sorry man see you later,105,21,4.857142857142857,102
0,wrong phone this phone i answer this one but assume the other is people i don't well,86,17,4.9411764705882355,84
0,where u been hiding stranger,29,5,5.6,28
0,nite,7,1,4.0,4
0,peteis this your phone still its jenny from college and leannewhat are you up to now,90,16,5.25,84
0,i just saw ron burgundy captaining a party boat so yeah,55,11,5.0,55
0,great have a safe trip dont panic surrender all,50,9,5.222222222222222,47
0,oh ok,7,2,2.5,5
0,good afternoon my love how goes that day i hope maybe you got some leads on a job i think of you boytoy and send you a passionate kiss from across the sea,160,33,4.666666666666667,154
0,same as kallis dismissial in nd test-,41,7,5.285714285714286,37
0,went fast asleep deartake care,32,5,6.0,30
0,oh just getting even with u u,34,7,4.142857142857143,29
0,k k pa had your lunch aha,26,7,3.5714285714285716,25
1,ur hmv quiz cash-balance is currently - to maximize ur cash-in now send hmv to only pmsg,104,17,5.176470588235294,88
0,k k sms chat with me,23,6,3.3333333333333335,20
0,got but got colours lor one colour is quite light n e other is darker lor actually i'm done she's styling my hair now,122,24,4.875,117
0,appt is at lttimegt am not my fault u don't listen i told u twice,71,15,4.333333333333333,65
0,tell you what if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february i'll come up,166,32,5.0625,162
1,asked mobile if chatlines inclu in free mins india cust servs sed yes ler got mega bill dont giv a shit bailiff due in days i o want,158,28,4.714285714285714,132
0,yo you around just got my car back,36,8,4.25,34
0,they finally came to fix the ceiling,37,7,5.142857142857143,36
0,tell them no need to investigate about me anywhere,51,9,5.555555555555555,50
0,stop knowing me so well,24,5,4.6,23
0,there're some people by mu i'm at the table by lambda,54,11,4.818181818181818,53
1,ur balance is now next question complete the landmark big a bob b barry or c ben text a b or c to good luck,132,25,4.28,107
0,how long has it been since you screamed princess,50,9,5.333333333333333,48
1,free st week entry textpod a chance win gb ipod or cash every wk txt vpod to tscs custcare,141,19,4.7368421052631575,90
0,lul im gettin some juicy gossip at the hospital two nurses are talking about how fat they are gettin and one thinks shes obese oyea,135,25,5.24,131
1,your weekly cool-mob tones are ready to download this weeks new tones include crazy frog-axel f akon-lonely black eyed-dont p more info in n,160,24,5.833333333333333,140
0,i know grumpy old people my mom was like you better not be lying then again i am always the one to play jokes,115,24,4.541666666666667,109
0,well i was about to give up cos they all said no they didnt do one nighters i persevered and found one but it is very cheap so i apologise in advance it is just somewhere to sleep isnt it,192,40,4.675,187
0,then cant get da laptop my matric card wif lei,53,10,4.6,46
0,have a great trip to india and bring the light to everyone not just with the project but with everyone that is lucky to see you smile bye abiola,147,29,4.9655172413793105,144
0,i not busy juz dun wan go so early hee,45,10,3.8,38
1,free for st week no nokia tone ur mob every week just txt nokia to get txting and tell ur mates pobox wwq normptone,158,24,4.791666666666667,115
0,better than bb if he wont use it his wife will or them doctor,63,14,4.357142857142857,61
0,buy one egg for me daplease,31,6,4.5,27
1,free ringtone text first to for a poly or text get to for a true tone help after st free tones are xpw to end txt stop,156,27,4.37037037037037,118
0,u still going to the mall,26,6,4.166666666666667,25
0,yeah so basically any time next week you can get away from your mom amp get up before,89,18,4.722222222222222,85
0,no way i'm going back there,28,6,4.5,27
0,zoe it just hit me im fucking shitin myself il defo try my hardest cum morow luv u millions lekdog,103,20,4.9,98
1,mobile club choose any of the top quality items for your mobile cfcaa,73,13,5.3076923076923075,69
0,ha ha nan yalrigu heltiniiyo kothi chikku u shared many things wit meso far i didn't told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to meok chikku--b-,255,49,4.857142857142857,238
1,ringtone club get the uk singles chart on your mobile each week and choose any top quality ringtone this message is free of charge,133,24,5.416666666666667,130
0,yun ahthe ubi one say if wan call by tomorrowcall look for ireneere only got bus ubi cresubi tech parkph for st wkg daysn,160,24,5.041666666666667,121
0,wewa is iriver all mb,36,5,4.2,21
1,private your account statement for shows un-redeemed sim points call identifier code expires,146,13,7.076923076923077,92
1,you have won cash or a prize to claim call,69,10,4.2,42
0,sorry was in the bathroom sup,31,6,4.833333333333333,29
0,i wan but too early lei me outside now wun b home so early neva mind then,82,17,4.294117647058823,73
0,ok,5,1,2.0,2
1,hottest pics straight to your phone see me getting wet and wanting just for you xx text pics to now txt costs p textoperator gga xxx,151,26,5.076923076923077,132
0,hey leave it not a big deal- take care,42,9,4.222222222222222,38
1,fantasy football is back on your tv go to sky gamestar on sky active and play k dream team scoring starts on saturday so register nowsky opt out to,161,29,5.068965517241379,147
0,yup but not studying surfing lor i'm in e lazy mode today,59,12,4.75,57
0,dun need to use dial up juz open da browser n surf,53,12,4.166666666666667,50
0,mind blastin no more tsunamis will occur from now on rajnikant stopped swimming in indian ocean-d,104,16,6.0625,97
0,my friends use to call the same,32,7,4.428571428571429,31
0,was actually about to send you a reminder today have a wonderful weekend,73,13,5.538461538461538,72
1,do you want anytime any network mins text and a new video phone for only five pounds per week call or reply for delivery tomorrow,149,25,5.16,129
0,no shit but i wasn't that surprised so i went and spent the evening with that french guy i met in town here and we fooled around a bit but i didn't let him fuck me,165,36,4.527777777777778,163
0,carlos'll be here in a minute if you still need to buy,54,12,4.5,54
0,im on the snowboarding trip i was wondering if your planning to get everyone together befor we goa meet and greet kind of affair cheers,146,25,5.4,135
0,do all wan meet up n combine all the parts how's da rest of da project going,82,17,4.470588235294118,76
0,why you keeping me away like this,33,7,4.714285714285714,33
0,aww that's the first time u said u missed me without asking if i missed u first you do love me,99,21,4.476190476190476,94
1,uk break accommodationvouchers terms conditions apply claim you mustprovide your claim number which is,131,14,7.285714285714286,102
1,please call immediately as there is an urgent message waiting for you,111,12,5.75,69
0,good good billy mates all gone just been jogging again did enjoy concert,77,13,5.538461538461538,72
1,call to use ur mins calls cast pmin mob vary service provided by aom just gbpmonth aom boxm er until u stop ages only,152,24,4.875,117
0,i wasn't well babe i have swollen glands at my throat what did you end up doing,86,17,4.647058823529412,79
0,reason is if the team budget is available at last they buy the unsold players for at base rate,96,19,4.947368421052632,94
1,do you want a new nokia i colour phone delivered tomorrow with free minutes to any mobile free text free camcorder reply or call,157,24,5.333333333333333,128
0,yes its possible but dint try pls dont tell to any one k,57,13,4.3076923076923075,56
1,ur cash-balance is currently pounds - to maximize ur cash-in now send go to only pmsg cc po box tcrw,137,20,5.0,100
0,miss call miss call khelate kintu opponenter miss call dhorte lage thats d rule one with great phone receiving quality wins,126,21,5.857142857142857,123
0,dont gimme that lip caveboy,27,5,5.4,27
0,for me the love should start with attractioni should feel that i need her every time around meshe should be the first thing which comes in my thoughtsi would start the day and end it with hershe should be there every time i dreamlove will be then when my every breath has her namemy life should happen around hermy life will be named to heri would cry for herwill give all my happiness and take all her sorrowsi will be ready to fight with anyone for heri will be in love when i will be doing the craziest things for herlove will be when i don't have to proove anyone that my girl is the most beautiful lady on the whole planeti will always be singing praises for herlove will be when i start up making chicken curry and end up makiing sambarlife will be the most beautiful thenwill get every morning and thank god for the day because she is with mei would like to say a lotwill tell later,910,171,5.1988304093567255,889
1,free camera phones with linerental from month with cross ntwk mins price txt bundle deals also avble call or calloptoutj mf,152,21,5.857142857142857,123
0,u,4,1,1.0,1
0,let there be snow let there be snow this kind of weather brings ppl together so friendships can grow,103,19,5.2631578947368425,100
0,no its truekdo u knw dis no ltgt,44,8,4.0,32
0,can't take any major roles in community outreach you rock mel,62,11,5.545454545454546,61
0,'wnevr i wana fal in luv vth my books my bed fals in luv vth me'' yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb-,155,26,5.269230769230769,137
0,nt only for driving even for many reasons she is called bbdthts it chikku then hw abt dvg coldheard tht vinobanagar violence hw is the conditionand hw ru any problem,175,30,5.5,165
0,get the door i'm here,22,5,4.2,21
0,going on nothing greatbye,26,4,6.25,25
0,yup i'm still having coffee wif my frens my fren drove she'll give me a lift,82,16,4.75,76
0,super msg danalla timing,27,4,6.0,24
0,dear take care i am just reaching homelove u a lot,54,11,4.545454545454546,50
0,then i buy,11,3,3.3333333333333335,10
1,sms services for your inclusive text credits pls goto login unsubscribe with stop no extra charge help po box ip we,159,21,5.476190476190476,115
0,pass dis to all ur contacts n see wat u get redi'm in luv wid u blueu put a smile on my face purpleu r realy hot pinku r so swt orangei thnk i lyk u greeni realy wana go out wid u yelowi wnt u bck blacki'm jealous of u browni miss you nw plz giv me one color,276,60,4.3,258
1,cashbincouk get lots of cash this weekend dear welcome to the weekend we have got our biggest and best ever cash give away these,155,24,5.333333333333333,128
0,well welp is sort of a semiobscure internet thing,49,9,5.444444444444445,49
0,dont give a flying monkeys wot they think and i certainly dont mind any friend of mine and all that,103,20,4.95,99
0,think da you wil do,23,5,3.8,19
0,then anything special,22,3,7.0,21
0,kkhow is your business now,29,5,5.2,26
0,i place all ur points on e cultures module already,51,10,5.0,50
0,hey you got any mail,22,5,4.0,20
0,hey mate spoke to the mag people were on the is deliver by the end of the month deliver on the th sept talk later,124,25,4.52,113
0,open rebtel with firefox when it loads just put plus sign in the user name place and it will show you two numbers the lower number is my number once you pick that number the pin will display okay,200,39,5.0,195
0,i need you to be in my strong arms,37,9,3.7777777777777777,34
0,my friend just got here and says he's upping his order by a few grams he's got ltgt when can you get here,117,23,4.565217391304348,105
1,important message this is a final contact attempt you have important messages waiting out our customer claims dept expires call now,156,21,6.238095238095238,131
0,thank you for callingforgot to say happy onam to you sirjii am fine here and remembered you when i met an insurance personmeet you in qatar insha allahrakhesh ex tata aig who joined tisscotayseer,202,34,5.735294117647059,195
0,if i get there before you after your ten billion calls and texts so help me god,79,17,4.647058823529412,79
0,lemme know when you're here,27,5,5.4,27
1,ur cash-balance is currently pounds - to maximize ur cash-in now send go to only pmsg cc hgsuitelands rowwjhl,145,19,5.7368421052631575,109
0,love isn't a decision it's a feeling if we could decide who to love then life would be much simpler but then less magical,126,24,5.041666666666667,121
0,yes we were outside for like hours and i called my whole family to wake them up cause it started at am,107,22,4.636363636363637,102
0,kkgoodstudy well,23,2,8.0,16
1,free entry in a weekly comp for a chance to win an ipod txt pod to to get entry std txt rate tc's apply for details,143,26,4.423076923076923,115
0,i meant middle left or right,29,6,4.666666666666667,28
0,some of them told accenture is not confirm is it true,55,11,4.818181818181818,53
0,the monthly amount is not that terrible and you will not pay anything till months after finishing school,106,18,5.777777777777778,104
0,ok no prob take ur time,25,6,3.8333333333333335,23
0,i uploaded mine to facebook,27,5,5.4,27
0,right on brah see you later,28,6,4.5,27
0,no no i will check all rooms befor activities,46,9,5.0,45
0,sorry i'll call later ltgt mins,38,6,5.166666666666667,31
0,macha dont feel upseti can assume your mindsetbelieve me one evening with me and i have some wonderful plans for both of uslet life begin againcall me anytime,162,28,5.642857142857143,158
0,dont give a monkeys wot they think and i certainly don't mind any friend of mineall that just don't sleep wiv that wud be annoyin,135,25,5.16,129
0,i didn't get the second half of that message,44,9,4.888888888888889,44
0,when i have stuff to sell ill tell you,39,9,4.222222222222222,38
0,ssindia going to draw the series after many years in south african soil,80,13,5.461538461538462,71
0,good morning my dear have a great amp successful day,66,10,5.2,52
1,get a free mobile video player free movie to collect text go to its free extra films can be ordered t's and c's apply yrs only,139,26,4.846153846153846,126
0,i'm awake oh what's up,24,5,4.4,22
0,never y lei i v lazy got wat dat day send me da url cant work one,77,17,3.823529411764706,65
1,from maxmonth tcsc web age stop txt stop,96,8,5.0,40
0,thx all will be well in a few months,37,9,4.0,36
0,i know complain num onlybettr directly go to bsnl offc nd apply for it,74,14,5.0,70
0,nt joking seriously i told,26,5,5.2,26
0,well am officially in a philosophical hole so if u wanna call am at home ready to be saved,92,19,4.7368421052631575,90
0,we are supposed to meet to discuss abt our trip thought xuhui told you in the afternoon thought we can go for lesson after that,132,25,5.08,127
0,two fundamentals of cool life walk like you are the king or walk like you dont carewhoever is the king gud nyt,125,22,5.0,110
0,me also da i feel yesterday night wait til day night dear,61,12,4.75,57
0,lol wtf random btw is that your lunch break,44,9,4.777777777777778,43
0,i'm e person who's doing e sms survey,40,8,4.625,37
0,he said that he had a right giggle when he saw u again you would possibly be the first persondie from nvq but think how much you could for,143,29,4.758620689655173,138
0,same wana plan a trip sometme then,35,7,4.857142857142857,34
0,great p diddy is my neighbor and comes for toothpaste every morning,68,12,5.583333333333333,67
0,they are just making it easy to pay back i have ltgt yrs to say but i can pay back earlier you get,107,23,4.260869565217392,98
0,do u hav any frnd by name ashwini in ur college,48,11,4.2727272727272725,47
0,good afternoon sunshine how dawns that day are we refreshed and happy to be alive do we breathe in the air and smile i think of you my love as always,160,31,4.806451612903226,149
0,what u talking bout early morning it's almost noon where your at,66,12,5.333333333333333,64
0,how dare you change my ring,27,6,4.5,27
0,what i told before i tell stupid hear after i wont tell anything to you you dad called to my brother and spoken not with me,127,26,4.730769230769231,123
0,then u ask darren go n pick u lor but i oso sian tmr haf meet lect,74,17,3.8823529411764706,66
0,come back to tampa ffffuuuuuuu,30,5,6.0,30
0,yeah no probs - last night is obviously catching up with you speak soon,75,14,5.071428571428571,71
0,aiyah sorry lor i watch tv watch until i forgot check my phone,68,13,4.769230769230769,62
0,you need to get up now,24,6,3.6666666666666665,22
1,reply to win weekly what professional sport does tiger woods play send stop to to end service,106,17,5.470588235294118,93
0,easy mate guess the quick drink was bit ambitious,53,9,5.444444444444445,49
1,thanks for your ringtone order reference number x your mobile will be charged should your tone not arrive please call customer services from colourredtextcolourtxtstar,197,24,6.958333333333333,167
0,gud gudk chikku tke care sleep well gud nyt,48,9,4.777777777777778,43
0,ugh just got outta class,24,5,4.8,24
0,good good job i like entrepreneurs,36,6,5.666666666666667,34
0,it so happens that there r waxsto do wat you want she can come and ill get her medical insurance and she'll be able to deliver and have basic care i'm currently shopping for the right medical insurance for her so just give me til friday morning thats when ill see the major person that can guide me to the right insurance,329,62,5.17741935483871,321
1,please call immediately as there is an urgent message waiting for you,81,12,5.75,69
0,sometimes heart remembrs someone very much forgets someone soon bcoz heart will not like everyone but liked ones will be remembered everytime bslvyl,158,23,6.434782608695652,148
0,aiyo a bit pai seh noe scared he dun rem who i am then die hee but he become better lookin oredi leh,114,23,4.3478260869565215,100
0,the word checkmate in chess comes from the persian phrase shah maat which means the king is dead goodmorning have a good day,139,23,5.391304347826087,124
0,how much u trying to get,25,6,4.0,24
0,i am literally in bed and have been up for like ltgt hours,65,13,4.461538461538462,58
0,it should take about ltgt min,36,6,4.833333333333333,29
0,i ask if u meeting da ge tmr nite,36,9,3.6666666666666665,33
0,i have to take exam with in march,35,8,4.125,33
1,as one of our registered subscribers u can enter the draw a gb gift voucher by replying with enter to unsubscribe text stop,132,23,5.3478260869565215,123
0,i love u my little pocy bell i am sorry but i love u,54,14,3.7142857142857144,52
0,well the weather in cali's great but its complexities are great you need a car to move freely its taxes are outrageous but all in all its a great place the sad part is i missing home,188,37,4.918918918918919,182
0,i wnt to buy a bmw car urgentlyits vry urgentbut hv a shortage of ltgt lacsthere is no source to arng dis amt ltgt lacsthats my prob,150,27,4.888888888888889,132
1,ur cash-balance is currently pounds - to maximize ur cash-in now send go to only pmeg cc hgsuitelands rowwjhl,146,19,5.7368421052631575,109
0,cold dont be sad dear,22,5,4.2,21
0,lol your right what diet everyday i cheat anyway i'm meant to be a fatty,78,15,4.8,72
0,yup izzit still raining heavily cos i'm in e mrt i can't c outside,68,14,4.714285714285714,66
0,oh really perform write a paper go to a movie and be home by midnight huh,78,16,4.5625,73
0,you are not bothering me but you have to trust my answers pls,63,13,4.6923076923076925,61
0,i'm wif him now buying tix lar,33,7,4.285714285714286,30
0,merry christmas to you too babe i love ya kisses,51,10,4.8,48
0,crucify is c not s you should have told me earlier,52,11,4.545454545454546,50
0,oh icic k lor den meet other day,42,8,4.0,32
0,hey doc pls i want to get nice t shirt for my hubby nice fiting ones my budget is ltgt k help pls i will load d card abi hwkeep me posted luv mj,154,34,4.235294117647059,144
1,tfp,13,1,3.0,3
0,alright i'll make sure the car is back tonight,47,9,5.111111111111111,46
0,just sing hu i think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through even things like choosing a phone plan require guidance when in doubt ask especially girls,251,44,5.613636363636363,247
0,its a valentine game send dis msg to all ur friends if answers r d same then someone really loves u ques- which colour suits me the bestrply me,156,29,4.931034482758621,143
0,better made up for friday and stuffed myself like a pig yesterday now i feel bleh but at least its not writhing pain kind of bleh,133,26,4.961538461538462,129
0,idea will soon get converted to live,38,7,5.142857142857143,36
1,urgent your mobile no xxxxxxxxx won a bonus caller prize on this is the nd attempt to reach you call asap,152,21,5.0,105
0,aight call me once you're close,32,6,5.166666666666667,31
1,our brand new mobile music service is now live the free music player will arrive shortly just install on your phone to browse content from the top artists,157,28,5.5,154
0,forgot it takes me years to shower sorry where you atyour phone dead yet,78,14,5.142857142857143,72
0,mon okie lor haha best is cheap n gd food la ex oso okie depends on whether wana eat western or chinese food den which u prefer,142,27,4.703703703703703,127
0,how much are we getting,24,5,4.6,23
0,they just talking thats it de they wont any other,51,10,4.9,49
0,eh u send wrongly lar,24,5,4.2,21
0,jus finish blowing my hair u finish dinner already,52,9,5.555555555555555,50
0,noits ful of song lyrics,28,5,4.8,24
0,ok thanx take care then,29,5,4.6,23
0,thats cool where should i cum on you or in you,52,11,4.181818181818182,46
0,it is only yesterday true true,31,6,5.0,30
0,shuhui has bought ron's present it's a swatch watch,54,9,5.666666666666667,51
0,i wont get concentration dear you know you are my mind and everything -,73,14,5.071428571428571,71
1,camera - you are awarded a sipix digital camera call fromm landline delivery within days,106,15,5.866666666666666,88
0,hope you are having a great day,32,7,4.428571428571429,31
0,friendship is not a game to play it is not a word to say it doesn't start on march and ends on may it is tomorrow yesterday today and e,141,30,4.5,135
0,ard like dat lor we juz meet in mrt station then dun haf to come out,76,16,4.25,68
0,can not use foreign stamps in this country good lecture,58,10,5.5,55
0,university of southern california,34,4,8.25,33
0,yep the great loxahatchee xmas tree burning of ltgt starts in an hour,77,13,5.3076923076923075,69
0,dont think you need yellow card for uk travel ask someone that has gone before if you do its just ltgt bucks,116,22,4.909090909090909,108
0,i'm viveki got call from your number,39,7,5.142857142857143,36
0,just getting back home,22,4,5.5,22
0,text me when you get off don't call my phones having problems,63,12,5.083333333333333,61
0,hmmmbut you should give it on one day,40,8,4.625,37
0,hi i won't b ard christmas but do enjoy n merry x'mas,57,12,4.416666666666667,53
0,not yet chikkuwat abt u,26,5,4.6,23
0,if you wereare free i can give otherwise nalla adi entey nattil kittum,72,13,5.384615384615385,70
0,haha awesome i might need to take you up on that what you doin tonight,73,15,4.666666666666667,70
0,can you tell shola to please go to college of medicine and visit the academic department tell the academic secretary what the current situation is and ask if she can transfer there she should ask someone to check sagamu for the same thing and lautech its vital she completes her medical education in nigeria its less expensive much less expensive unless she will be getting citizen rates in new zealand,408,70,5.742857142857143,402
0,hey kate hope ur ok will give u a buz wedlunch go outsomewhere adrink in towncud go watershd a bit ppl fromwrk will bthere love petexxx,150,26,5.1923076923076925,135
0,in xam hall boy asked girl tell me the starting term for dis answer i can den manage on my own after lot of hesitation n lookin around silently she said the intha ponnungale ipaditan,185,35,5.2,182
0,hey sexy buns what of that day no word from you this morning on ym - i think of you,95,20,4.15,83
1,call freephone now,33,3,6.0,18
0,what time is ur flight tmr,27,6,4.333333333333333,26
0,i will take care of financial problemi will help,51,9,5.333333333333333,48
0,it's that time of the week again ryan,38,8,4.625,37
0,hi the way i was with u day is the normal waythis is the real me ur uniquei hope i know u the rest of mylife hope u find wot was lost,142,32,4.15625,133
0,ya had just nowonion roast,28,5,5.2,26
1,todays vodafone numbers ending with my last four digits are selected to received a award if your number matches please call to claim your award,172,25,5.72,143
1,you have new voicemail please call,49,6,5.666666666666667,34
0,no management puzzeles,23,3,7.333333333333333,22
0,does uncle timi help in clearing cars,37,7,5.285714285714286,37
0,mum ask to buy food home,29,6,4.0,24
